CCF033,COMFASUCRE,891079999.0,ESE HOSPITAL SAN JERÓNIMO DE MONTERÍA,66924001.0,Abril 2024,Evento
CCF033,COMFASUCRE,891580002.0,HOSPITAL UNIVERSITARIO SAN JOSE DE POPAYAN E.S.E.,31929382.0,Abril 2024,Evento
CCF033,COMFASUCRE,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,16105111.0,Abril 2024,Evento
CCF033,COMFASUCRE,892115010.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL NIVEL II,1932731.0,Abril 2024,Evento
CCF033,COMFASUCRE,892120115.0,ESE HOSPITAL SAN JOSE DE MAICAO,132115355.0,Abril 2024,Evento
CCF033,COMFASUCRE,892170002.0,ESE HOSPITAL SAN AGUSTIN DE FONSECA,2357998.0,Abril 2024,Evento
CCF033,COMFASUCRE,892201100.0,LIGA CONTRA EL CÁNCER SECCIONAL SUCRE,26566644.0,Abril 2024,Evento
CCF033,COMFASUCRE,892280033.0,HOSPITAL UNIVERSITARIO DE SINCELEJO E.S.E,325094754.0,Abril 2024,Evento
CCF033,COMFASUCRE,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,10344764.0,Abril 2024,Evento
CCF033,COMFASUCRE,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,3444337.0,Abril 2024,Evento
CCF033,COMFASUCRE,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,2190218.0,Abril 2024,Evento
CCF033,COMFASUCRE,900005955.0,CLÍNICA LA ESPERANZA DE MONTERÍA S.A.S.,23675749.0,Abril 2024,Evento
CCF033,COMFASUCRE,900008328.0,OHI ORGANIZACIÓN HUMANA INTEGRAL S.A.,4421337.0,Abril 2024,Evento
CCF033,COMFASUCRE,900015779.0,SOCIEDAD DE HEMODINAMIA SANTA MARIA S.A.S,13533686.0,Abril 2024,Evento
CCF033,COMFASUCRE,900025621.0,RADIOLOGIA E IMAGENES SAS,3587135.0,Abril 2024,Evento
CCF033,COMFASUCRE,900027397.0,CLINICA HIGEA IPS S.A.,3915743.0,Abril 2024,Evento
CCF033,COMFASUCRE,900042103.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DEL CARIBE,504657318.0,Abril 2024,Evento
CCF033,COMFASUCRE,900116275.0,UNIDAD DE DIAGNOSTICO CLINICO O IMAGENOLOGICO E.U.,9295652.0,Abril 2024,Evento
CCF033,COMFASUCRE,900118990.0,CENTRO DE FISIOTERAPIA REHABILITAR DRA. MARTA CANTILLO MARTINEZ S.A.S.,14666998.0,Abril 2024,Evento
CCF033,COMFASUCRE,900119472.0,IPS TOLUSALUD LTDA,30707976.0,Abril 2024,Evento
CCF033,COMFASUCRE,900138649.0,MEDICENTER ESPECIALIZADO LTDA,7736216.0,Abril 2024,Evento
CCF033,COMFASUCRE,900161407.0,LABORATORIO DE PATOLOGIA Y CITOLOGIA ALHUMED LIMITADA.,1768750.0,Abril 2024,Evento
CCF033,COMFASUCRE,900164946.0,CLINICA PEDIATRICA NIÑO JESUS S.A.S,54012780.0,Abril 2024,Evento
CCF033,COMFASUCRE,900172745.0,UNIDAD DE DIAGNOSTICO GINECOLOGICO Y PRENATAL SER MUJER S.A.S,8380746.0,Abril 2024,Evento
CCF033,COMFASUCRE,900177624.0,ANASHIWAYA IPSI,55246604.0,Abril 2024,Evento
CCF033,COMFASUCRE,900188717.0,IPS IMAGEN DIAGNOSTICA S.A.S,52837165.0,Abril 2024,Evento
CCF033,COMFASUCRE,900196347.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA DIVINA MISERICORDIA,37747624.0,Abril 2024,Evento
CCF033,COMFASUCRE,900208532.0,CENTRO DE SALUD DE SAMPUES (SUCRE) EMPRESA SOCIAL DEL ESTADO,6665759.0,Abril 2024,Evento
CCF033,COMFASUCRE,900214926.0,CLINICA DE ESPECIALISTAS GUAJIRA S.A.,7932185.0,Abril 2024,Evento
CCF033,COMFASUCRE,900217343.0,CLINICA OFTALMOLOGICA DE SUCRE S.A.S,67759964.0,Abril 2024,Evento
CCF033,COMFASUCRE,900233294.0,CLINICA GENERAL DEL CARIBE S.A.,137712023.0,Abril 2024,Evento
CCF033,COMFASUCRE,900269029.0,FUNDACION CENTRO COLOMBIANO DE EPILEPSIA Y ENFERMEDADES NEUROLOGICAS,11312917.0,Abril 2024,Evento
CCF033,COMFASUCRE,900272582.0,CLINICA ALTA COMPLEJIDAD SAN JUAN BAUTISTA S.A.S,7777564.0,Abril 2024,Evento
CCF033,COMFASUCRE,900328332.0,CARDIOCARE SERVICES SAS,18515371.0,Abril 2024,Evento
CCF033,COMFASUCRE,900343468.0,VIA MEDICA SAS,20569777.0,Abril 2024,Evento
CCF033,COMFASUCRE,900361147.0,CLINICA DE ENFERMEDADES DIGESTIVAS SAS,16434599.0,Abril 2024,Evento
CCF033,COMFASUCRE,900386591.0,GYO MEDICAL I.P.S. S.A.S.,99134586.0,Abril 2024,Evento
CCF033,COMFASUCRE,900390423.0,PROMOTORA CLINICA ZONA FRANCA DE URABA SAS,20401732.0,Abril 2024,Evento
CCF033,COMFASUCRE,900418184.0,DIGITALDENT SERVICIOS SAS,5790582.0,Abril 2024,Evento
CCF033,COMFASUCRE,900446776.0,ASISDE IPS SAS,58700000.0,Abril 2024,Evento
CCF033,COMFASUCRE,900449481.0,MEDICINA INTEGRAL DEL CARIBE SAS,27088150.0,Abril 2024,Evento
CCF033,COMFASUCRE,900451827.0,RADIOLOGOS ASOCIADOS DE CORDOBA S.A.S,14988886.0,Abril 2024,Evento
CCF033,COMFASUCRE,900468210.0,CENTRO DE RESONANCIA MAGNETICA DEL NORTE S.A.S,14392170.0,Abril 2024,Evento
CCF033,COMFASUCRE,900513306.0,FUNDACION MARIA REINA,1538670.0,Abril 2024,Evento
CCF033,COMFASUCRE,900521508.0,MAXSALUD IPS S.A.S,1710000.0,Abril 2024,Evento
CCF033,COMFASUCRE,900532504.0,DAVITA S.A.S.,139724348.0,Abril 2024,Evento
CCF033,COMFASUCRE,900550249.0,IPS CARDIOCENTRO PEDIATRICO DE SUCRE S.A.S,43603852.0,Abril 2024,Evento
CCF033,COMFASUCRE,900579595.0,ODONTS CENTER LTDA,10815720.0,Abril 2024,Evento
CCF033,COMFASUCRE,900581036.0,GASTROCENTRO S.A.S,10516422.0,Abril 2024,Evento
CCF033,COMFASUCRE,900602326.0,LCH REHABILITACION S.A.S,4524840.0,Abril 2024,Evento
CCF033,COMFASUCRE,900656493.0,IPS PUNTO VITAL SAS,636068025.0,Abril 2024,Evento
CCF033,COMFASUCRE,900691119.0,ORTOPEDICA EUROPEA S.A.S.,366770338.0,Abril 2024,Evento
CCF033,COMFASUCRE,900728399.0,CENTRO SALUD DE LA GUAJIRA S.A.S,29760617.0,Abril 2024,Evento
CCF033,COMFASUCRE,900729157.0,RESONANCIA DE ALTA TECNOLOGIA DEL CARIBE SAS,4614476.0,Abril 2024,Evento
CCF033,COMFASUCRE,900733517.0,RETINHER S.A.S,9638392.0,Abril 2024,Evento
CCF033,COMFASUCRE,900734605.0,CENTRO DE REHABILITACION TERAPEUTICO INTEGRAL S.A.S.,21344419.0,Abril 2024,Evento
CCF033,COMFASUCRE,900772014.0,SEDARTE MEDICINA ESPECIALIZADA SAS,11392197.0,Abril 2024,Evento
CCF033,COMFASUCRE,900794134.0,IPS INDIGENA KOTTUSHI SAO ANA>A,777077872.0,Abril 2024,Evento
CCF033,COMFASUCRE,900798865.0,911 ASITENCIA MEDICA DOMICILIARIA IPS SAS,293588405.0,Abril 2024,Evento
CCF033,COMFASUCRE,900803163.0,AMBULANCIAS AB IPS S.A.S,32381321.0,Abril 2024,Evento
CCF033,COMFASUCRE,900839714.0,PROFHARMA SALUD IPS S.A.S,25576364.0,Abril 2024,Evento
CCF033,COMFASUCRE,900839869.0,CLINICA SANTA ANA DE DIOS S.A.S.,139082806.0,Abril 2024,Evento
CCF033,COMFASUCRE,900842629.0,GESTAR SALUD DE COLOMBIA IPS SAS,24842081.0,Abril 2024,Evento
CCF033,COMFASUCRE,900849578.0,CLINIMEDIC IPS S.A.S,94025781.0,Abril 2024,Evento
CCF033,COMFASUCRE,900859725.0,FUNCOREDES CENTRO DE REHABILITACION INTEGRAL,362716769.0,Abril 2024,Evento
CCF033,COMFASUCRE,900862842.0,CENTRO DE OTORRINOLARINGOLOGIA Y FONOAUDIOLOGIA DE LA SABANA S.A.S,12394701.0,Abril 2024,Evento
CCF033,COMFASUCRE,900874167.0,OPTIMUS HEALTH SAS,4513510.0,Abril 2024,Evento
CCF033,COMFASUCRE,900919030.0,IPS LA DIVINA MISERICORDIA S.A.S,278937418.0,Abril 2024,Evento
CCF033,COMFASUCRE,900926475.0,DAZALUD IPS,20097484.0,Abril 2024,Evento
CCF033,COMFASUCRE,900943534.0,DIAGNOSTISALUD S.A.S,14080821.0,Abril 2024,Evento
CCF033,COMFASUCRE,900957139.0,SERVICIOS DE SALUD ESPECIALIZADOS S.A.S,18334788.0,Abril 2024,Evento
CCF033,COMFASUCRE,900957660.0,DELTA SALUD S.A.S,99077893.0,Abril 2024,Evento
CCF033,COMFASUCRE,900958564.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR E.S.E.,3197311.0,Abril 2024,Evento
CCF033,COMFASUCRE,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,4987376.0,Abril 2024,Evento
CCF033,COMFASUCRE,900959051.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD CENTRO ORIENTE E.S.E,3734474.0,Abril 2024,Evento
CCF033,COMFASUCRE,900971006.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE E.S.E,185505203.0,Abril 2024,Evento
CCF033,COMFASUCRE,900995574.0,MEDIPOHDS,198193304.0,Abril 2024,Evento
CCF033,COMFASUCRE,901022654.0,HOSDISALUD HDS S.A.S,10133572.0,Abril 2024,Evento
CCF033,COMFASUCRE,901085352.0,INSTITUTO MEDICO DE ALTA TECNOLOGÍA S.A.S,89995271.0,Abril 2024,Evento
CCF033,COMFASUCRE,901129333.0,INSTITUTO DE SISTEMA NERVIOSO DE CORDOBA,43276421.0,Abril 2024,Evento
CCF033,COMFASUCRE,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,70000000.0,Abril 2024,Evento
CCF033,COMFASUCRE,901153838.0,NEUMOCESAR S.A.S,1194000.0,Abril 2024,Evento
CCF033,COMFASUCRE,901161920.0,FUNDACION AZUL REY,63396797.0,Abril 2024,Evento
CCF033,COMFASUCRE,901182802.0,SERVICIOS MEDICOS INTEGRALES IPS S.A.S,543984815.0,Abril 2024,Evento
CCF033,COMFASUCRE,901226064.0,IPS VITAL SALUD GUAJIRA S.A.S,120549863.0,Abril 2024,Evento
CCF033,COMFASUCRE,901314216.0,MEDI VIDA IPS S.A.S,53617987.0,Abril 2024,Evento
CCF033,COMFASUCRE,901326019.0,CLINICA DE URGENCIAS DE SALUD MENTAL SAN LUCAS SAS,18989300.0,Abril 2024,Evento
CCF033,COMFASUCRE,901341454.0,INTTEGRAL I.P.S S.A.S,92640345.0,Abril 2024,Evento
CCF033,COMFASUCRE,901381597.0,EMERGENCY AT HOME SAS,101826371.0,Abril 2024,Evento
CCF033,COMFASUCRE,901483168.0,GHG GLOBAL HEALTH GROUP SAS,2200000000.0,Abril 2024,Evento
CCF033,COMFASUCRE,901494060.0,CENTRO MEDICO DE ESPECIALALISTA LAS PENINSULAS IPS S.A.S,4999305.0,Abril 2024,Evento
CCF033,COMFASUCRE,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,5031316.0,Abril 2024,Evento
CCF033,COMFASUCRE,901626375.0,MEDICAL ASSETS IPS SAS,143272875.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800012189.0,CLINICA SAN JOSE DE CUCUTA SA,2113138084.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800014918.0,E.S.E. HOSPITAL UNIVERSITARIO ERASMO MEOZ,1368498780.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800026173.0,ESE HOSPITAL HELI MORENO BLANCO,1262447.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800064543.0,E.S.E. HOSPITAL INTEGRADO SABANA DE TORRES,1153890.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800099778.0,ASOCIACIÓN NIÑOS DE PAPEL,4372429.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800106375.0,NUCLEAR SAN JOSE S.A.,37379640.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800150497.0,ESE HOSPITAL FRANCISCO CANOSSA,1536008.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800165163.0,ODONTOCUCUTA S.A,5323270.0,Abril 2024,Evento
CCF050,COMFAORIENTE,800231215.0,HOSPITAL DEL SARARE ESE,1865756.0,Abril 2024,Evento
CCF050,COMFAORIENTE,804011481.0,VIVASALUD I.P.S. S.A.S,1593658.0,Abril 2024,Evento
CCF050,COMFAORIENTE,805011262.0,RTS S.A.S,206006691.0,Abril 2024,Evento
CCF050,COMFAORIENTE,805027743.0,DUMIAN MÉDICAL S.A.S,64543420.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807000799.0,UROLOGOS DEL NORTE DE SANTANDER URONORTE S.A.,80089779.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807000832.0,LABORATORIO CLINICO ESPECIALIZADO LTDA,11200810.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807001041.0,CENTRO MEDICO LA SAMARITANA LTDA,7598591.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807001311.0,SERVICIOS INTEGRALES DE SALUD LTDA -SERINSA,84100000.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807002015.0,E.S.E. CENTRO DE REHABILITACION CARDIO NEURO MUSCULAR DEL NORTE DE SANTANDER,1806378.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807002152.0,CLINICA OFTALMOLOGICA PEÑARANDA S.A.S,395000000.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807002424.0,CLINICA DE CANCEROLOGIA DEL NORTE DE SANTANDER LTDA.,774873192.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807003768.0,RADIOTERAPIA DEL NORTE LTDA.,160915778.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807004352.0,EMPRESA SOCIAL DEL ESTADO IMSALUD,11997117.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807004393.0,E.S.E. HOSPITAL LOCAL MUNICIPIO DE LOS PATIOS,3410153.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807004631.0,E.S.E.HOSPITAL LOCAL VILLA DEL ROSARIO,2886152.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807004665.0,ESE HOSPITAL JUAN LUIS LONDOÑO,3209781.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807005711.0,ASOCIACION DE PATOLOGOS ASOPAT S.A.S,3679208.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807008827.0,E.S.E. HOSPITAL REGIONAL SURORIENTAL-CHINACOTA,4895248.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807008842.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL NOROCCIDENTAL,3006353.0,Abril 2024,Evento
CCF050,COMFAORIENTE,807008857.0,ESE HOSPITAL REGIONAL NORTE,19301300.0,Abril 2024,Evento
CCF050,COMFAORIENTE,813005265.0,E.S.E. CARMEN EMILIA OSPINA DE NEIVA,1015505.0,Abril 2024,Evento
CCF050,COMFAORIENTE,814003448.0,AUDIOCOM IPS,13702903.0,Abril 2024,Evento
CCF050,COMFAORIENTE,824000426.0,ESE HOSPITAL LOCAL CURUMANI CRISTIAN MORENO PALLARES,1104831.0,Abril 2024,Evento
CCF050,COMFAORIENTE,824000586.0,ESE HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA,1660340.0,Abril 2024,Evento
CCF050,COMFAORIENTE,829001256.0,ESE HOSPITAL MANUEL ELKIN PATARROYO,1393950.0,Abril 2024,Evento
CCF050,COMFAORIENTE,830007355.0,FRESENIUS MEDICAL CARE COLOMBIA S.A.,160713858.0,Abril 2024,Evento
CCF050,COMFAORIENTE,860013779.0,ASOCIACIÓN PROFAMILIA,43415209.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890200500.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL PSIQUIÁTRICO SAN CAMILO,3829970.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890202024.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA,2233289.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890205361.0,FUNDACION OFTALMOLOGICA DE SANTANDER - FOSCAL,7797600.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890212568.0,FUNDACION CARDIOVASCULAR DE COLOMBIA,728655097.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890500060.0,CLINICA SANTA ANA S.A.,338327268.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890500810.0,E.S.E. HOSPITAL MENTAL RUDESINDO SOTO,145196810.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890501019.0,ESE HOSPITAL SAN JUAN DE DIOS DE PAMPLONA,98844025.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890501438.0,E.S.E. HOSPITAL EMIRO QUINTERO CAÑIZARES,1089261590.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890503532.0,CLINICA LOS ANDES LTDA.,92120700.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890505755.0,OPTICA CIENTIFICA Y CIA LTDA,8565180.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890506459.0,CLINICA Y DROGUERIA NTRA SRA DE TORCOROMA S.A.S.,223835988.0,Abril 2024,Evento
CCF050,COMFAORIENTE,890904646.0,HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ EMPRESA SOCIAL DEL ESTADO,3207879.0,Abril 2024,Evento
CCF050,COMFAORIENTE,891800231.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO SAN RAFAEL DE TUNJA,2303065.0,Abril 2024,Evento
CCF050,COMFAORIENTE,891855438.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL REGIONAL DE DUITAMA,2179694.0,Abril 2024,Evento
CCF050,COMFAORIENTE,892000501.0,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO E.S.E.,12471899.0,Abril 2024,Evento
CCF050,COMFAORIENTE,892300175.0,HOSPITAL REGIONAL SAN ANDRES ESE,6622385.0,Abril 2024,Evento
CCF050,COMFAORIENTE,892399994.0,HOSPITAL ROSARIO PUMAREJO DE LOPEZ - EMPRESA SOCIAL DEL ESTADO,3322318.0,Abril 2024,Evento
CCF050,COMFAORIENTE,899999092.0,INSTITUTO NACIONAL DE CANCEROLOGIA,25815194.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900006037.0,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE SANTANDER,219621894.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900017916.0,SERVICIOS ESPECIALIZADOS FCB S.A.S,23426882.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900037353.0,ONCOMEDICAL I.P.S. S.A.S,690991313.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900041610.0,TRANSPORTE SALUD IMÁGENES TRANSALIM LTDA,94529008.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900066347.0,E.S.E. HOSPITAL REGIONAL SAN GIL,2839695.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900075758.0,GASTROQUIRURGICA S.A.S.,179939376.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900112351.0,UNIDAD HEMATO ONCOLOGICA ESPECIALIZADA IPS SAS,209491609.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900155231.0,SANAMEDIC SOCIEDAD POR ACCIONES SIMPLIFICADA - S.A.S,19674325.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900222303.0,ATENCION EN REHABILITACION INTEGRAL S.A.S. ATERIN S.A.S.,4076328.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900225631.0,VIDAMEDICAL IPS S.A.S.,196251000.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900241734.0,CONFESALUD IPS LTDA.,8746455.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900301770.0,NEUROCOOP REHABILITACION FISICA Y MEDICA INTEGRAL,520645930.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900307987.0,VITAL MEDICAL CARE VIMEC S.A.S,141136850.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900309444.0,HOSPICLINIC DE COLOMBIA S.A.S.,264398330.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900315341.0,PIEL MEDICALSPA CENTRO DERMATOLOGICO IPS SAS,32859668.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900332743.0,CENTRO DE ECO-RADIODIAGNOSTICOS S.A.S,91346138.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900386919.0,INSTITUTO NEUROLOGICO INFANTIL S.A.S.,40463957.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900395846.0,SERVICIOS VIVIR S.A.S.,28813770.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900470642.0,MEDICAL DUARTE ZF S.A.S,2018888041.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900471992.0,NEUROALIADOS MEDICINA ESPECIALIZADA S.A.S.,72876361.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900498069.0,CLINICA REGIONAL DE ESPECIALISTAS SINAIS VITAIS SAS,1037205.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900535099.0,DROGUERIA MAGRETH S.A.S.,245615277.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900542979.0,CENTRO INTEGRAL DE ATENCION DIAGNOSTICA ESPECIALIZADA IPS SAS,950156180.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900575153.0,ANGIOVASCULAR MORENO,6154362.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900580962.0,DISFARMA G.C. S.A.S.,1113585343.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900595259.0,SERVIMOS AMBULANCIAS DE COLOMBIA IPS S.A.S.,6760492.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900635297.0,UNIDAD DE MEDICINA MATERNOFETAL NORFETUS SOCIEDAD POR ACCIONES SIMPLIFICADA,29201173.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900683828.0,FBR BIOMEDICS SAS,52908608.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900704446.0,ECOIMAGEN SALUD S.A.S.,301362883.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900717202.0,CENTRO INTEGRAL DE DIAGNOSTICO MEDICO I.P.S. S.A.S.,71626675.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900752620.0,IPS CLINICAL HOUSE S.A.S.,255223150.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900900693.0,INSTITUCION PRESTADORA DE SERVICIOS DE SALUD DOMICILIARIOS SANARTE CLÍNICA DE HERIDAS Y OSTOMIAS S.A.S.,71367090.0,Abril 2024,Evento
CCF050,COMFAORIENTE,900959048.0,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR OCCIDENTE E.S.E,1016368.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901127399.0,NEUMOLOGIA Y SERVICIOS DE REHABILITACION S.A.S,36756366.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901139193.0,MIRED BARRANQUILLA IPS S.A.S.,22658637.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901201887.0,HOSPITAL DE ALTA COMPLEJIDAD DEL PUTUMAYO S.A.S ZOMAC,12485265.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901254971.0,CENTRO DE ATENCION MI RENACER S.A.S.,40321426.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901313049.0,RED SALUD INTEGRAL IPS S.A.S.,20088000.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901315238.0,IMAGEN DENTAL INTEGRAL IPS S.A.S.,142027240.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901383010.0,UCIS DE COLOMBIA S.A.S.,1228369849.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901417815.0,SOLUCIONES MEDICAS AVANZADAS S.A.S,7736101.0,Abril 2024,Evento
CCF050,COMFAORIENTE,901536799.0,EMPRESA SOCIAL DEL ESTADO UNIVERSITARIA DEL ATLANTICO,3148570.0,Abril 2024,Evento
CCF055,CAJACOPI,800006850.0,EMPRESA SOCIAL DEL ESTADO REGION DE SALUD SOACHA,11442087.0,Abril 2024,Evento
